h(kJ/kg) \ P(MPa),0.1,0.6,1.1,1.6,2.1,2.6,3.1,3.6,4.1,4.6,5.1,5.6,6.1,6.6,7.1,7.6,8.1,8.6,9.1,9.6,10.1,10.6,11.1,11.6,12.1,12.6,13.0,13.05,13.1,13.15,13.2,13.25,13.3,13.35,13.4,13.45,13.5,13.55,13.6,13.65,13.7,13.75,13.8,13.85,13.9,13.95,14.0,14.05,14.1,14.15,14.2,14.25,14.3,14.35,14.4,14.45,14.5,14.55,14.6,14.65,14.7,14.75,14.8,14.85,14.9,14.95,15.0,15.05,15.1,15.15,15.2,15.25,15.3,15.35,15.4,15.45,15.5,15.55,15.6,15.65,15.7,15.75,15.8,15.85,15.9,15.95,16.0,16.05,16.1,16.15,16.2,16.25,16.3,16.35,16.4,16.45,16.5,16.55,16.6,16.65,16.7,16.75,16.8,16.85,16.9,16.95,17.0,17.1,17.6
50.0,0.9995121134324452,0.9997616624304174,1.000011065576098,1.000260323449184,1.0005094368451033,1.0007584064824728,1.0010072330041329,1.0012559171942494,1.0015044596172356,1.0017528611222608,1.0020011222677399,1.0022492438954829,1.002497226558112,1.0027450709483985,1.0029927778267826,1.003240347808708,1.0034877815777414,1.0037350798144935,1.0039822431966754,1.0042292723291806,1.004476168024213,1.0047229307416607,1.0049695612881697,1.0052160602584514,1.0054624283837021,1.005708666184804,1.0059055631141969,1.0059301693765652,1.0059547743881594,1.005979378080686,1.0060039805237257,1.0060285816490127,1.006053181526098,1.0060777800867442,1.0061023774004751,1.0061269733990794,1.006151568083225,1.0061761615223963,1.006200753648421,1.0062253445307552,1.006249934101253,1.0062745223605831,1.0062991093781593,1.006323695085877,1.0063482795531218,1.0063728627118156,1.0063974446313166,1.0064220252435747,1.0064466046179201,1.0064711826863284,1.006495759449465,1.00652033497662,1.006544909199809,1.0065694821882945,1.0065940538741165,1.0066186242579425,1.0066431934089919,1.0066677612593473,1.0066923278782014,1.0067168931976633,1.0067414572868993,1.006766020078043,1.0067905815717586,1.0068151418371716,1.0068397008064558,1.0068642585487106,1.0068888149961353,1.0069133702178028,1.0069379240775393,1.0069624767812002,1.006987028192626,1.007011578312477,1.0070361272097608,1.0070606748167656,1.0070852211341514,1.0071097662308872,1.0071343101075922,1.0071588526966078,1.007183393998592,1.007207934014206,1.0072324728123507,1.0072570103936462,1.0072815466904959,1.007306081703558,1.0073306155016828,1.0073551480173109,1.0073796792510998,1.007404209271861,1.0074287380802132,1.007453265608648,1.007477791857821,1.007502316896494,1.0075268406571931,1.0075513631405748,1.007575884415362,1.0076004044821714,1.0076249232735814,1.0076494407902463,1.007673957032821,1.007698472069965,1.0077229859022954,1.0077474984624504,1.0077720097510843,1.0077965198368053,1.0078210286522875,1.0078455361981857,1.0078700425430702,1.007919051564371,1.0081640221771198
60.0,0.9992080320870295,0.9994582215400556,0.9997082565078514,0.999958137637886,1.000207865574568,1.0004574411423595,1.0007068650697786,1.0009561379904648,1.0012052606261108,1.00145423369477,1.0017030579109105,1.0019517339854696,1.002200262535715,1.0024486442662315,1.002696879968055,1.0029449701592166,1.0031929157138042,1.0034407171440654,1.0036883752278607,1.0039358905613203,1.0041832639157773,1.0044304957929804,1.00467758704692,1.0049245382624397,1.0051713500221688,1.005418023170566,1.005615262163695,1.005639910841907,1.005664558108849,1.0056892040530387,1.0057138485872867,1.0057384918000827,1.0057631336042667,1.0057877740882963,1.0058124131650426,1.0058370508351837,1.005861687099398,1.005886322133801,1.00591095567587,1.005935587901704,1.0059602188119368,1.005984848231881,1.0060094764251934,1.0060341031295685,1.0060587285209601,1.006083352599999,1.0061079751921433,1.0061325965608283,1.0061572164439683,1.0061818350173681,1.0062064522816583,1.006231068149955,1.0062556826229316,1.0062802957887476,1.0063049075605608,1.006329517939045,1.0063541270123135,1.0063787347809963,1.006403341070896,1.0064279461449237,1.0064525497415115,1.006477152036113,1.0065017530293576,1.006526352634531,1.0065509508523034,1.0065755476833451,1.0066001432156246,1.0066247374497685,1.0066493302991348,1.00667392176439,1.0066985119334468,1.0067231007197033,1.0067476881238269,1.0067722742336858,1.0067968589627196,1.0068214423987678,1.0068460244552975,1.0068706052201204,1.00689518460673,1.0069197626157929,1.0069443393350774,1.0069689146781202,1.0069934887326601,1.007018061412261,1.0070426327175876,1.0070672026493046,1.0070917713821161,1.0071163386555853,1.007140904644403,1.0071654693491916,1.0071900325966419,1.0072145946483144,1.007239155243976,1.0072637146451027,1.0072882725915437,1.0073128292577957,1.0073373845575966,1.0073619385784784,1.0073864912342048,1.0074110425254377,1.0074355925396679,1.007460141190698,1.0074846885659934,1.0075092345793826,1.0075337792315262,1.0075583226098466,1.0075828646282141,1.0076319447611726,1.0078772660426352
70.0,0.9988355402641323,0.9990863885243373,0.9993370736050823,0.9995875964819909,0.9998379575758451,1.000088157744319,1.0003381978402248,1.0005880782749303,1.000837800112158,1.0010873638655369,1.001336770263642,1.0015860200313005,1.0018351137814832,1.00208405244818,1.0023328365291586,1.002581466735334,1.0028299437741206,1.0030782683494768,1.0033264411619616,1.0035744629087837,1.003822334070522,1.004070055658364,1.004317628040293,1.0045650521139418,1.0048123283485644,1.005059457529136,1.0052570553938625,1.0052817485074508,1.005306440225663,1.0053311305491417,1.0053558193729133,1.00538050659207,1.0054051925240994,1.0054298769584615,1.0054545598958455,1.005479241442475,1.005503921493474,1.0055286001550314,1.005553277216817,1.0055779529959767,1.0056026271767404,1.005627300076158,1.0056519713785537,1.005676641295476,1.0057013097221728,1.005725976764705,1.005750642318352,1.0057753063838002,1.0057999690670614,1.0058246303687741,1.0058492901842786,1.0058739484089814,1.0058986053594055,1.0059232608256437,1.0059479148083788,1.0059725674135125,1.0059972185364783,1.0060218682831454,1.006046516548979,1.0060711633346597,1.0060958086408716,1.0061204526785419,1.0061450951329345,1.0061697362149618,1.0061943758201817,1.0062190140543348,1.0062436508130095,1.006268286201916,1.0062929200116562,1.0063175525579555,1.0063421836314328,1.0063668131277939,1.0063914413626285,1.006416068126643,1.0064406934205155,1.0064653173498324,1.0064899398103302,1.0065145609075659,1.006539180432442,1.0065637987002256,1.0065884153970017,1.0066130307331285,1.0066376447092347,1.006662257221162,1.0066868682695864,1.0067114779599393,1.0067360860833627,1.0067606929547621,1.006785298365293,1.0068099023156292,1.0068345049111267,1.006859106047745,1.0068837057261573,1.0069083040516729,1.0069329009202956,1.0069574964373078,1.0069820903941447,1.0070066831052629,1.0070312743621135,1.007055864165367,1.0070804525156931,1.0071050396228058,1.007129625173764,1.0071542092737737,1.0071787920279829,1.007203373437016,1.0072279533970485,1.0072771090772035,1.0075228032665724
80.0,0.998398324730497,0.9986498577884244,0.9989012191286989,0.9991524099051563,0.9994034303763472,0.9996542818135468,0.9999049644687137,1.0001554793505587,1.0004058270839342,1.0006560084163159,1.000906024091189,1.0011558747227494,1.0014055611724328,1.0016550840471252,1.0019044440754812,1.0021536421069326,1.0024026784891107,1.0026515541890322,1.0029002699206593,1.00314882627067,1.0033972239465576,1.0036454635289966,1.0038935459655152,1.0041414715838497,1.0043892413246538,1.0046368557559722,1.0048348359406347,1.004859576608967,1.004884315565796,1.0049090530567455,1.0049337890824661,1.0049585233988143,1.0049832563736865,1.005007987762955,1.005032717567323,1.0050574457874926,1.0050821725464771,1.0051068977226318,1.0051316214389356,1.0051563435737771,1.005181064127859,1.0052057832241041,1.005230500740955,1.0052552168013003,1.0052799312836154,1.0053046441885995,1.0053293557612277,1.0053540656357323,1.0053787739349678,1.0054034807817172,1.0054281861766268,1.0054528899982902,1.0054775922474053,1.0055022929246675,1.0055269921527739,1.005551689810385,1.0055763861421316,1.0056010806608058,1.0056257738549368,1.0056504654812852,1.0056751555405454,1.0056998441552931,1.0057245312043068,1.0057492168101272,1.0057739008515656,1.005798583329314,1.0058232643658638,1.0058479438400745,1.0058726217526377,1.0058972982259928,1.0059219731390494,1.0059466466142135,1.0059713185304264,1.005995988888378,1.006020657810424,1.0060453251755548,1.0060699911060917,1.0060946554810581,1.0061193184227422,1.0061439796886167,1.0061686395225513,1.006193297925184,1.0062179547756194,1.0062426100745439,1.0062672639441461,1.0062919162635777,1.0063165670335243,1.0063412163761243,1.0063658641705775,1.0063905105389896,1.0064151553605911,1.0064397987574558,1.0064644406088468,1.0064890809154483,1.0065137196779437,1.006538357018338,1.0065629928159605,1.0065876273140735,1.006612260028165,1.0066368914440476,1.0066615213198218,1.0066861496561677,1.0067107765749783,1.006735401955691,1.0067600259201641,1.0067846482267062,1.0068092692394843,1.0068585065382778,1.0071046042415253
90.0,0.9978996933930644,0.9981519428400656,0.9984040123884353,0.998655902827358,0.9989076149415443,0.9991591495112869,0.9994105073125135,0.9996616889744369,0.9999126952651163,1.00016352694839,1.0004141847839298,1.0006646693858088,1.0009149817887135,1.001165122175298,1.0014150918543363,1.001664891002354,1.001914520637796,1.0021639814932055,1.0024132741573841,1.0026623993559973,1.002911357811022,1.0031601501014433,1.003408777081758,1.0036572393242074,1.0039055375370776,1.004153672425195,1.0043520631302834,1.0043768546785894,1.0044016446899726,1.0044264330267416,1.0044512195512791,1.0044760046793104,1.004500788134845,1.0045255699186006,1.0045503501695545,1.0045751287501274,1.004599905799256,1.0046246811793993,1.004649454891273,1.0046742269355928,1.004698997589366,1.004723766438814,1.0047485337609237,1.0047732994182645,1.0047980635496214,1.0048228260175995,1.0048475868229116,1.0048723461042872,1.004897103724385,1.0049218598218965,1.0049466142595178,1.0049713670379603,1.0049961182958587,1.0050208678959631,1.0050456159768708,1.0050703624013686,1.0050951071701666,1.0051198504218055,1.0051445920191258,1.0051693319628372,1.0051940703914235,1.0052188073055384,1.0052435424303559,1.0052682760420797,1.0052930081413627,1.005317738591173,1.0053424673922162,1.0053671945451979,1.0053919201884554,1.0054166443226384,1.0054413668108044,1.0054660876536574,1.0054908068519024,1.0055155245437826,1.0055402407299485,1.0055649552735448,1.0055896680377892,1.0056143794358414,1.0056390891933964,1.0056637973111566,1.0056885039272372,1.0057132089048895,1.005737912244815,1.005762614085075,1.005787314288973,1.005812012994535,1.005836710065099,1.0058614055013646,1.0058860994413035,1.005910791748306,1.0059354824230704,1.0059601717407343,1.0059848592902834,1.006009545209652,1.0060342296367046,1.0060589125720842,1.0060835938793038,1.0061082735590583,1.0061329516120445,1.0061576281760367,1.0061823032516772,1.0062069767025643,1.0062316483923652,1.006256318732855,1.0062809874506389,1.0063056545464106,1.0063303201578204,1.0063796465193475,1.0066261846997335
100.0,0.9973426248013346,0.9975956263563447,0.9978484399638632,0.9981010664308578,0.9983535062425156,0.9986057606730454,0.9988578298826402,0.9991097149779011,0.9993614167438559,0.9996129358038356,0.9998642729348878,1.000115428909774,1.0003664043404215,1.000617199991878,1.0008678167811764,1.0011182553085325,1.0013685161710482,1.001618600273622,1.0018685082058636,1.002118240864368,1.0023677986766617,1.0026171825318966,1.002866393005897,1.0031154309798933,1.0033642970227497,1.0036129917005485,1.0038118246830412,1.0038366713168312,1.0038615160371367,1.0038863589982405,1.0039112003543478,1.0039360401061304,1.0039608781008356,1.0039857143391975,1.004010548975336,1.0040353818565573,1.0040602131369398,1.0040850425105066,1.0041098704379625,1.0041346966133518,1.0041595210374041,1.0041843437108515,1.0042091647876483,1.0042339841152612,1.0042588018476022,1.0042836178321797,1.0043084320697215,1.0043332447140798,1.0043580556128204,1.004382864919754,1.004407672482486,1.0044324783017442,1.0044572825312774,1.0044820850187506,1.0045068859178734,1.0045316850763482,1.004556482494901,1.004581278174257,1.004606072420949,1.0046308647769302,1.0046556555487134,1.0046804445841178,1.0047052320366927,1.0047300177542964,1.004754801737651,1.004779584140246,1.0048043648099974,1.0048291439003536,1.0048539212592704,1.0048786968874688,1.004903470938337,1.0049282432598885,1.0049530140054719,1.0049777830231392,1.0050025503136093,1.0050273160301713,1.0050520800209353,1.0050768422866183,1.005101602980451,1.0051263619505997,1.0051511193502545,1.0051758750276203,1.0052006289834143,1.0052253813707663,1.0052501320379392,1.0052748811380252,1.0052996285193243,1.0053243741825493,1.0053491182807357,1.005373860662239,1.0053986014800536,1.0054233404303126,1.005448077970513,1.005472813644583,1.0054975477577013,1.0055222801583357,1.0055470109993652,1.0055717401292967,1.0055964677009692,1.0056211935629267,1.0056459177158792,1.0056706403126086,1.0056953612017143,1.0057200805359399,1.0057447980119063,1.0057695140863696,1.0057942283039905,1.0058436519314617,1.0060906718110842
110.0,0.9967298111993346,0.9969836038056125,0.9972372003648894,0.9974906017037872,0.9977438088174212,0.9979968220028532,0.9982496424195743,0.9985022707027105,0.9987547076560994,0.9990069539070184,0.9992590104227566,0.9995108778221446,0.9997625568918653,1.0000140484142461,1.0002653529965735,1.000516471583852,1.0007674047754027,1.001018153167368,1.001268717692269,1.0015190991080778,1.0017692978301662,1.0020193149480607,1.0022691510390076,1.002518806677305,1.002768282771088,1.003017579887492,1.0032168892090827,1.00324179490545,1.0032666987587424,1.0032916007697152,1.0033165011070135,1.0033413996034528,1.003366296427634,1.0033911914124163,1.0034160847263567,1.0034409762023562,1.0034658658411655,1.0034907538112752,1.0035156399456506,1.0035405244127389,1.0035654070455486,1.0035902878448273,1.003615166978955,1.0036400442810052,1.0036649197517251,1.0036897935594289,1.0037146657047977,1.0037395358534662,1.0037644043412486,1.0037892711688265,1.0038141361694217,1.0038389993437777,1.0038638608600552,1.0038887205515405,1.0039135784189757,1.0039384346304565,1.0039632890193313,1.0039881417536518,1.0040129926668073,1.0040378419268068,1.0040626891998368,1.0040875349883747,1.0041123787914248,1.0041372209441544,1.0041620614472389,1.0041868999670767,1.0042117368387062,1.0042365720628024,1.0042614054729648,1.0042862370699306,1.004311067021472,1.0043358951612502,1.0043607214900014,1.004385546175433,1.0044103690512687,1.0044351902851727,1.0044600097109095,1.0044848274961018,1.0045096434745544,1.0045344576470026,1.004559270014179,1.0045840807436213,1.0046088898360006,1.0046336969584624,1.0046585024452848,1.004683306297137,1.0047081083479883,1.0047329087652503,1.0047577072162734,1.0047825040351273,1.0048072992224795,1.0048320924458047,1.0048568842056227,1.004881674002872,1.0049064621714137,1.0049312487119137,1.0049560332920517,1.0049808164120362,1.0050055975731131,1.0050303771089366,1.0050551550201707,1.0050799309746972,1.005104705306046,1.0051294780148816,1.0051542487692071,1.005179018068738,1.005203785415209,1.0052533152496017,1.0055008606148275
120.0,0.9960636954701826,0.9963183198422854,0.9965727403413949,0.9968269578140353,0.9970809731017205,0.9973347868538638,0.9975883997161126,0.9978418128901759,0.9980950268254744,0.9983480421549529,0.9986008602510551,0.9988534811798208,0.9991059063036785,0.9993581360524761,0.9996101712231318,0.9998620124236951,1.0001136608114503,1.0003651166176357,1.0006163809906876,1.0008674545225071,1.001118337985011,1.0013690319630664,1.0016195374038188,1.0018698548845228,1.002119984979422,1.0023699286237087,1.0025697499215072,1.0025947192061624,1.002619686566002,1.0026446521835053,1.0026696158776902,1.0026945778309877,1.002719537862461,1.002744495972881,1.0027694523446078,1.002794406796774,1.0028193595116917,1.00284431030854,1.0028692593695838,1.0028942065140471,1.002919151742699,1.0029440952377322,1.0029690368184403,1.002993976666971,1.0030189144213046,1.0030438506262795,1.003068784738589,1.003093717302931,1.003118647776136,1.0031435765215213,1.003168503358562,1.0031934284692179,1.0032183516730089,1.0032432729706984,1.003268192544174,1.0032931102130256,1.0033180261590948,1.0033429402020158,1.0033678525235843,1.0033927629434787,1.003417671462459,1.0034425780812841,1.003467482981657,1.0034923861642688,1.0035172874489093,1.0035421868363366,1.0035670845081617,1.003591980284242,1.0036168741653342,1.0036417663329793,1.0036666566071037,1.003691545169202,1.0037164318392438,1.0037413166179827,1.0037661996868474,1.0037910808658732,1.0038159603364405,1.0038408379186297,1.0038657136131939,1.0038905876014463,1.0039154597035316,1.0039403299202028,1.0039651984327043,1.0039900650612479,1.0040149299870338,1.0040397930303169,1.0040646543722527,1.0040895138331407,1.004114371413729,1.0041392272951055,1.004164081297635,1.004188933422064,1.0042137838494132,1.0042386324001127,1.0042634792551366,1.0042883242349594,1.0043131673403267,1.0043380087521456,1.0043628482909548,1.0043876859575,1.004412522112717,1.0044373562169953,1.004462188451196,1.0044870191761242,1.0045118478523645,1.0045366748406996,1.0045614999618402,1.0046111449653472,1.0048592619741794
130.0,0.9953465018339004,0.9956020004031249,0.9958572871732161,0.9961123632138247,0.9963672291862198,0.9966218859484132,0.9968763343533289,0.9971305750487703,0.9973846088785442,0.9976384368810542,0.997892059491014,0.998145477737456,0.9983986922462086,0.9986517040362948,0.9989045135266768,0.999157121529604,0.9994095290503403,0.999661736694008,0.9999137454564172,1.0001655555409326,1.0004171683286924,1.0006685840160472,1.000919803582113,1.0011708280007796,1.0014216574589794,1.001672293313801,1.0018726627353656,1.001897700145657,1.0019227357455822,1.001947769340936,1.0019728011274065,1.0019978309108377,1.0020228588868674,1.0020478848613883,1.0020729088351896,1.0020979308090607,1.0021229511732865,1.0021479693443365,1.0021729857124697,1.0021980002784,1.0022230126535412,1.0022480234226274,1.0022730320024975,1.0022980387831624,1.0023230435707822,1.0023480465606671,1.0023730475590276,1.0023980467611235,1.0024230439732136,1.0024480393905078,1.0024730326249114,1.0024980242604136,1.0025230137145882,1.00254800137695,1.0025729872482063,1.002597970940504,1.0026229530374644,1.002647932957027,1.0026729110884582,1.0026978874324644,1.0027228616014345,1.002747834178623,1.002772804776442,1.0027977733956681,1.0028227400370802,1.0028477048954914,1.0028726677775919,1.0028976288781473,1.0029225880038963,1.002947545155613,1.0029725005279901,1.0029974539278355,1.0030224055497934,1.0030473552007193,1.0030723028813873,1.0030972487863656,1.0031221927225835,1.0031471348845604,1.003172075079272,1.00319701350119,1.0032219499573365,1.0032468844484825,1.003271816975397,1.0032967477324557,1.0033216767203557,1.0033466037462373,1.0033715288108682,1.0033964519150171,1.003421373446424,1.0034462928253263,1.0034712104394392,1.0034961260960427,1.0035210399892958,1.0035459519265235,1.0035708619084922,1.0035957701292872,1.0036206763963054,1.0036455807103097,1.0036704832653152,1.003695384062015,1.0037202829078975,1.0037451798037251,1.00377007475026,1.0037949679413976,1.0038198593778285,1.0038447488671578,1.003869636217082,1.0039194058531533,1.0041681413639971
